Date,Close,Open,High,Low
2019.12.28,7221.50,7181.29,7299.90,6970.96
2019.12.29,7377.63,7311.90,7551.50,7185.46
2019.12.30,7240.48,7400.50,7551.50,7107.27
2019.12.31,7157.75,7240.48,7332.90,7022.19
2020.01.01,7258.00,7196.00,7268.70,7056.95
2020.01.02,6959.25,7216.25,7258.20,6827.28
2020.01.03,7270.25,6955.81,7437.60,6770.82
2020.01.04,7270.25,6955.81,7437.60,6770.82
2020.01.05,7429.66,7325.86,7509.80,7219.47
2020.01.06,7571.18,7461.50,7615.90,7211.50
2020.01.07,8027.58,7571.19,8191.97,7471.93
2020.01.08,8006.79,8020.00,8462.41,7772.62
2020.01.09,7778.75,8004.00,8108.25,7649.27
2020.01.10,8037.58,7791.00,8134.25,7583.02
2020.01.11,8037.58,7791.00,8134.25,7583.02
2020.01.12,8095.72,8088.94,8291.50,7856.42
2020.01.13,8127.51,8095.37,8195.00,7940.11
2020.01.14,8709.50,8137.50,8860.89,8000.52
2020.01.15,8823.75,8747.25,8901.00,8448.98
2020.01.16,8679.20,8817.96,8865.00,8473.59
2020.01.17,8904.95,8685.75,9010.02,8546.33
2020.01.18,8904.95,8685.75,9010.02,8546.33
2020.01.19,8717.79,8914.75,9184.01,8448.77
2020.01.20,8671.66,8648.25,8760.14,8369.76
2020.01.21,8713.94,8667.00,8779.90,8377.95
2020.01.22,8634.23,8713.93,8799.80,8456.12
2020.01.23,8271.04,8644.00,8669.60,8174.48
2020.01.24,8513.00,8387.25,8522.00,8113.14
2020.01.25,8513.00,8387.25,8522.00,8113.14
2020.01.26,8577.78,8370.25,8618.30,8177.30
2020.01.27,8947.05,8550.76,9001.80,8417.73
2020.01.28,9036.60,8969.60,9196.40,8755.38
2020.01.29,9353.55,9036.59,9442.20,8923.96
2020.01.30,9545.02,9350.00,9570.00,9060.66
2020.01.31,9383.80,9545.14,9563.25,9080.40
2020.02.01,9383.80,9545.14,9563.25,9080.40
2020.02.02,9424.96,9355.14,9500.80,9031.25
2020.02.03,9271.11,9460.40,9625.20,9105.17
2020.02.04,9131.71,9269.25,9358.80,8960.79
2020.02.05,9686.60,9136.87,9775.00,9007.82
2020.02.06,9740.27,9689.00,9859.90,9397.96
2020.02.07,9748.00,9720.50,9874.36,9528.42
2020.02.09,10074.87,9932.86,10178.42,9726.39
2020.02.10,9861.48,10099.25,10200.00,9632.46
2020.02.11,10236.37,9861.48,10390.95,9580.90
2020.02.12,10387.58,10234.75,10486.19,10084.31
2020.02.13,10180.75,10387.25,10519.06,9949.24
2020.02.14,10316.00,10173.48,10400.01,9968.60
2020.02.15,10316.00,10173.48,10400.01,9968.60
2020.02.16,9765.84,9921.90,10050.30,9506.98
2020.02.17,9655.13,9756.41,10003.25,9351.82
2020.02.18,10149.75,9640.01,10280.71,9490.55
2020.02.19,9620.73,10153.52,10307.00,9229.43
2020.02.20,9604.68,9620.73,9709.50,9301.98
2020.02.21,9663.10,9609.00,9772.08,9448.92
2020.02.22,9663.10,9609.00,9772.08,9448.92
2020.02.23,9879.30,9910.05,9940.00,9741.50
2020.02.24,9595.54,9903.80,10025.00,9361.79
2020.02.25,9377.98,9614.60,9685.80,9123.83
2020.02.26,8772.80,9383.34,9431.20,8532.00
2020.02.27,8750.93,8772.80,8974.90,8413.52
2020.02.28,8668.22,8750.93,8908.10,8327.90
2020.02.29,8668.22,8750.93,8908.10,8327.90
2020.03.01,8514.67,8636.11,8774.90,8304.17
2020.03.02,8943.22,8491.12,8966.50,8304.17
2020.03.03,8771.10,8941.51,8990.70,8657.75
2020.03.04,8726.86,8737.00,8877.60,8660.90
2020.03.05,9111.47,8726.00,9186.40,8724.14
2020.03.06,9130.50,9111.37,9200.00,8993.42
2020.03.07,9130.50,9111.37,9200.00,8993.42
2020.03.08,8251.33,8887.07,8960.00,8151.00
2020.03.09,7855.07,8342.90,8383.70,7443.04
2020.03.10,7994.39,7853.34,8183.70,7733.99
2020.03.11,7859.25,7994.39,8060.00,7573.79
2020.03.12,5768.30,7896.00,8022.30,5533.50
2020.03.13,5431.41,5722.46,6125.60,3850.02
2020.03.14,5431.41,5722.46,6125.60,3850.02
2020.03.15,5918.52,5290.26,5986.70,5050.00
2020.03.16,4926.30,5283.70,5986.70,4421.74
2020.03.17,5464.67,4896.00,5534.55,4850.50
2020.03.18,5341.90,5464.78,5575.82,5013.02
2020.03.19,6253.50,5334.44,6403.85,5257.00
2020.03.20,5991.49,6252.74,6943.97,5660.77
2020.03.21,5991.49,6252.74,6943.97,5660.77
2020.03.22,5991.49,6252.74,6943.97,5660.77
2020.03.23,6419.30,6021.00,6629.90,5681.60
2020.03.24,6751.94,6405.78,6860.00,6302.25
2020.03.25,6595.62,6751.94,6986.39,6446.40
2020.03.26,6745.00,6603.13,6797.58,6521.30
2020.03.27,6682.00,6741.29,6870.00,6576.10
2020.03.28,6682.00,6741.29,6870.00,6576.10
2020.03.29,5953.70,6125.23,6176.23,5867.00
2020.03.30,6464.77,6106.77,6524.45,5846.20
2020.03.31,6474.10,6477.80,6630.00,6325.54
2020.04.01,6350.03,6475.50,6504.70,6145.82
2020.04.02,6739.55,6345.37,7270.90,6332.77
2020.04.03,6706.90,6742.87,7050.27,6601.00
2020.04.04,6706.90,6742.87,7050.27,6601.00
2020.04.05,6759.61,6871.65,6913.89,6678.08
2020.04.06,7227.90,6802.75,7321.46,6720.50
2020.04.07,7113.37,7242.00,7466.30,7076.75
2020.04.08,7316.61,7113.37,7436.52,7081.85
2020.04.09,7302.00,7324.75,7402.25,7107.38
2020.04.10,6917.23,7298.90,7330.51,6750.15
2020.04.11,6917.23,7298.90,7330.51,6750.15
2020.04.12,6917.23,7298.90,7330.51,6750.15
2020.04.13,6825.62,7119.83,7184.45,6542.91
2020.04.14,6870.39,6825.25,7000.62,6762.90
2020.04.15,6755.75,6868.70,6956.15,6685.69
2020.04.16,7057.49,6766.99,7166.00,6457.61
2020.04.17,7054.72,7057.49,7216.85,6988.08
2020.04.18,7054.72,7057.49,7216.85,6988.08
2020.04.19,7141.34,7241.60,7305.00,7024.50
2020.04.20,6864.65,7159.50,7230.50,6753.00
2020.04.21,6890.29,6862.00,6962.93,6763.24
2020.04.22,7118.78,6890.75,7173.49,6820.72
2020.04.23,7540.50,7116.25,7772.82,7031.07
2020.04.24,7531.75,7536.36,7623.84,7388.29
2020.04.25,7531.75,7536.36,7623.84,7388.29
2020.04.26,7531.75,7536.36,7623.84,7388.29
2020.04.27,7706.09,7632.00,7811.26,7578.60
2020.04.28,7735.79,7705.88,7804.35,7649.69
2020.04.29,8929.13,7719.00,8980.93,7703.00
2020.04.30,8822.59,8930.25,9472.35,8392.20
2020.05.01,8730.30,8822.69,9076.92,8582.90
2020.05.02,8730.30,8822.69,9076.92,8582.90
2020.05.03,8934.50,9219.03,8842.59,8942.52
2020.05.04,8918.22,8843.00,8982.65,8528.42
2020.05.05,8957.35,8918.22,9120.24,8760.00
2020.05.06,9253.74,8939.00,9396.58,8906.54
2020.05.07,9801.25,9250.00,9972.02,9029.00
2020.05.08,10000.00,9806.41,10078.00,9706.11
2020.05.09,10000.00,9806.41,10078.00,9706.11
2020.05.10,10000.00,9806.41,10078.00,9706.11
2020.05.11,8633.99,8493.48,9182.63,8181.00
2020.05.12,8817.13,8634.00,8981.00,8460.11
2020.05.13,9295.62,8817.13,9342.47,8735.60
2020.05.14,9663.50,9295.61,9954.13,9254.86
2020.05.15,9237.20,9656.50,9851.25,9112.00
2020.05.16,9237.20,9656.50,9851.25,9112.00
2020.05.17,9739.01,9379.72,9890.30,9304.00
2020.05.18,9673.73,9748.47,9958.01,9450.68
2020.05.19,9694.27,9682.10,9900.00,9455.00
2020.05.20,9590.01,9683.58,9843.12,9281.68
2020.05.21,9060.00,9587.25,9590.50,8800.00
2020.05.22,9183.75,9060.00,9265.19,8920.00
2020.05.23,9183.75,9060.00,9265.19,8920.00
2020.05.24,9001.00,9233.84,9307.82,8842.43
2020.05.25,8916.79,8937.49,9079.54,8630.00
2020.05.26,8857.39,8905.50,9015.46,8682.60
2020.05.27,9172.90,8858.25,9229.79,8799.51
2020.05.28,9451.40,9167.45,9539.89,9048.36
2020.05.29,9415.75,9442.25,9629.50,9323.01
2020.05.30,9415.75,9442.25,9629.50,9323.01
2020.05.31,9507.92,9430.72,9750.33,9417.57
2020.06.01,9681.10,9493.54,9695.34,9359.30
2020.06.02,9519.27,9679.20,10407.28,9150.00
2020.06.03,9580.46,9519.27,9646.21,9382.00
2020.06.04,9785.49,9584.00,9887.64,9430.00
2020.06.05,9713.59,9785.36,9862.10,9588.00
2020.06.06,9713.59,9785.36,9862.10,9588.00
2020.06.07,9729.74,9702.79,9819.05,9356.00
2020.06.08,9701.85,9535.75,9819.05,9515.00
2020.06.09,9747.00,9701.86,9896.99,9558.89
2020.06.10,9865.36,9757.50,10010.00,9578.00
2020.06.11,9337.00,9865.36,10013.34,9041.96
2020.06.12,9461.83,9338.51,9567.65,9228.30
2020.06.13,9461.83,9338.51,9567.65,9228.30
2020.06.14,9381.70,9397.69,9491.76,9306.00
2020.06.15,9488.70,9380.00,9491.29,8900.00
2020.06.16,9491.79,9479.25,9592.32,9361.52
2020.06.17,9373.75,9491.79,9564.82,9230.20
2020.06.18,9338.36,9370.54,9495.60,9288.94
2020.06.19,9314.44,9338.36,9440.40,9212.80
2020.06.21,9328.10,9316.33,9430.00,9280.10
2020.06.22,9645.76,9307.50,9675.30,9267.20
2020.06.23,9628.50,9641.66,9794.30,9560.73
2020.06.24,9289.17,9630.00,9684.00,9193.99
2020.06.25,9275.58,9289.17,9339.71,8981.22
2020.06.26,9185.59,9275.58,9346.10,9024.61
2020.06.27,9185.59,9275.58,9346.10,9024.61
2020.06.28,9104.43,8944.49,9194.37,8933.00
2020.06.29,9178.24,9160.00,9198.50,9013.90
2020.06.30,9144.25,9178.25,9241.40,9060.00
2020.07.01,9239.75,9147.13,9301.37,9047.00
2020.07.02,9077.53,9239.75,9273.00,8939.00
2020.07.03,9088.51,9082.00,9181.45,9044.79
2020.07.04,9088.51,9082.00,9181.45,9044.79
2020.07.05,9010.86,8944.49,9164.49,8969.23
2020.07.06,9274.91,9038.90,9369.60,8905.00
2020.07.07,9253.67,9275.03,9389.40,9197.09
2020.07.08,9432.00,9252.75,9490.00,9217.77
2020.07.09,9233.00,9426.08,9481.30,9153.91
2020.07.10,9233.75,9241.47,9266.00,9053.14
2020.07.11,9233.75,9241.47,9266.00,9053.14
2020.07.12,9240.50,9215.25,9363.80,9153.48
2020.07.13,9245.52,9216.00,9351.17,9153.48
2020.07.14,9272.50,9245.40,9286.10,9091.76
2020.07.15,9210.33,9279.80,9283.50,9150.00
2020.07.16,9102.22,9210.33,9245.30,9028.47
2020.07.17,9164.30,9102.70,9220.01,9073.35
2020.07.18,9164.30,9102.70,9220.01,9073.35
2020.07.19,9164.30,9102.70,9220.01,9073.35
2020.07.20,9170.28,9159.09,9249.40,9128.20
2020.07.21,9368.75,9170.32,9455.00,9146.01
2020.07.22,9390.00,9380.45,9407.10,9232.40
2020.07.23,9595.82,9378.25,9685.40,9358.45
2020.07.24,9627.90,9595.83,9638.90,9473.31
2020.07.25,9627.90,9595.83,9638.90,9473.31
2020.07.26,9897.83,9736.50,10190.71,9649.65
2020.07.27,10892.70,9930.81,10961.67,9829.90
2020.07.28,10976.83,10889.02,11417.48,10559.50
2020.07.29,11218.48,10976.83,11302.00,10848.20
2020.07.30,11146.75,11223.25,11354.00,10827.50
2020.07.31,11340.25,11145.43,11466.31,10972.30
2020.08.01,11340.25,11145.43,11466.31,10972.30
2020.08.02,11340.25,11145.43,11466.31,10972.30
2020.08.03,11382.66,11231.50,11485.33,10910.21
2020.08.04,11212.08,11387.25,11427.25,11000.79
2020.08.05,11692.16,11215.85,11731.12,11079.73
2020.08.06,11858.83,11691.54,11919.42,11524.00
2020.08.07,11545.00,11852.75,11921.53,11326.00
2020.08.08,11545.00,11852.75,11921.53,11326.00
2020.08.09,11545.00,11852.75,11921.53,11326.00
2020.08.10,11854.00,11639.00,12096.02,11483.00
2020.08.11,11210.50,11854.11,11948.45,11123.00
2020.08.12,11582.00,11208.00,11634.53,11126.09
2020.08.13,11609.46,11572.12,11668.14,11270.91
2020.08.14,11769.25,11613.38,11868.25,11564.01
2020.08.15,11769.25,11613.38,11868.25,11564.01
2020.08.16,11769.25,11613.38,11868.25,11564.01
2020.08.17,12321.37,11833.86,12489.00,11763.00
2020.08.18,12046.21,12324.50,12426.44,11821.00
2020.08.19,11713.54,12026.24,12118.39,11575.01
2020.08.20,11858.30,11715.25,11903.58,11672.08
2020.08.21,11613.07,11864.00,11901.00,11600.00
2020.08.22,11613.07,11864.00,11901.00,11600.00
2020.08.23,11666.59,11521.03,11602.75,11707.82
2020.08.24,11735.00,11666.59,11844.00,11588.22
2020.08.25,11266.75,11741.00,11796.00,11112.75
2020.08.26,11510.95,11257.68,11546.62,11250.14
2020.08.27,11266.50,11513.25,11608.00,11119.26
2020.08.28,11510.00,11280.82,11566.00,11250.00
2020.08.29,11510.00,11280.82,11566.00,11250.00
2020.08.30,11510.00,11280.82,11566.00,11250.00
2020.08.31,11680.47,11662.00,11789.00,11573.39
2020.09.01,12024.75,11676.25,12065.00,11515.98
2020.09.02,11372.50,12027.00,12065.00,11155.32
2020.09.03,10782.44,11370.56,11483.47,10457.31
2020.09.04,10602.00,10782.45,10821.44,9902.43
2020.09.05,10602.00,10782.45,10821.44,9902.43
2020.09.06,10239.65,10091.49,10324.16,9955.23
2020.09.07,10151.79,10239.53,10382.89,9878.50
2020.09.08,10017.75,10152.49,10463.00,9921.73
2020.09.09,10264.00,10009.23,10358.00,9825.07
2020.09.10,10301.23,10262.00,10512.00,10173.07
2020.09.11,10327.84,10301.23,10394.00,10200.08
2020.09.12,10327.84,10301.23,10394.00,10200.08
2020.09.13,10256.91,10442.00,10600.00,10214.11
2020.09.14,10695.98,10263.00,10771.00,10250.00
2020.09.15,10867.69,10690.91,10949.00,10611.17
2020.09.16,10999.54,10870.50,11103.00,10662.81
2020.09.17,10938.97,10999.54,11068.00,10724.42
2020.09.18,10887.70,10936.94,11063.00,10815.11
2020.09.19,10887.70,10936.94,11063.00,10815.11
2020.09.20,10894.91,11088.13,11093.50,10752.44
2020.09.21,10483.00,10889.39,10999.00,10286.51
2020.09.22,10516.26,10497.00,10548.00,10353.39
2020.09.23,10219.73,10539.00,10596.00,10138.30
2020.09.24,10633.25,10222.50,10745.00,10190.04
2020.09.25,10722.73,10632.40,10822.00,10552.00
2020.09.26,10722.73,10632.40,10822.00,10552.00
2020.09.27,10722.73,10632.40,10822.00,10552.00
2020.09.28,10874.25,10739.25,10960.00,10695.37
2020.09.29,10753.84,10868.62,10898.00,10624.50
2020.09.30,10711.50,10756.75,10884.00,10658.24
2020.10.01,10602.25,10702.55,10954.00,10435.41
2020.10.02,10544.55,10611.25,10684.00,10376.01
2020.10.03,10544.72,10611.25,10684.00,10376.01
2020.10.04,10544.72,10611.25,10684.00,10376.01
2020.10.05,10737.95,10609.75,10784.00,10596.62
2020.10.06,10545.17,10744.00,10818.00,10513.37
2020.10.07,10656.19,10545.16,10687.00,10513.37
2020.10.08,10899.75,10671.00,10970.00,10533.00
2020.10.09,11036.99,10893.53,11123.00,10826.40
2020.10.10,11036.99,10893.53,11123.00,10826.40
2020.10.11,11036.99,10893.53,11123.00,10826.40
2020.10.12,11568.69,11422.32,11610.00,11175.99
2020.10.13,11429.81,11564.99,11739.00,11308.80
2020.10.14,11394.80,11429.82,11563.00,11287.90
2020.10.15,11544.36,11393.50,11623.62,11251.94
2020.10.16,11312.75,11542.00,11551.25,11200.00
2020.10.17,11312.75,11542.00,11551.25,11200.00
2020.10.18,11312.75,11542.00,11551.25,11200.00
2020.10.19,11740.00,11466.87,11840.00,11401.82
2020.10.20,11901.26,11739.62,12055.20,11679.71
2020.10.21,12857.50,11907.71,12921.39,11881.55
2020.10.22,13130.50,12855.00,13247.85,12660.11
2020.10.23,12948.99,13127.38,13211.00,12727.31
2020.10.24,12948.99,13127.38,13211.00,12727.31
2020.10.25,12948.99,13127.38,13211.00,12727.31
2020.10.26,13016.36,13017.00,13252.56,12771.12
2020.10.27,13613.17,13025.50,13766.66,12984.20
2020.10.28,13204.90,13615.91,13863.66,12870.68
2020.10.29,13484.25,13221.53,13654.90,12972.00
2020.10.30,13636.00,13498.46,13706.56,13120.00
2020.11.01,13636.00,13498.46,13706.56,13120.00
2020.11.02,13618.00,13823.08,13870.25,13205.00
2020.11.03,13742.00,13626.75,13808.92,13273.72
2020.11.04,14006.83,13736.93,14274.53,13520.87
2020.11.05,15245.12,14021.01,15316.67,13992.40
2020.11.06,15561.25,15245.12,15976.81,15164.10
2020.11.07,15561.25,15245.12,15976.81,15164.10
2020.11.08,15561.25,15245.12,15976.81,15164.10
2020.11.09,15382.50,15582.91,15851.63,14818.00
2020.11.10,15398.69,15391.50,15479.89,15090.48
2020.11.11,15831.87,15389.50,15999.99,15258.00
2020.11.12,16157.25,15829.75,16224.53,15465.00
2020.11.13,16304.30,16153.31,16494.56,15969.97
2020.11.14,16304.30,16153.31,16494.56,15969.97
2020.11.16,16705.75,15897.42,16893.25,15786.46
2020.11.17,17642.89,16705.70,17882.26,16555.46
2020.11.18,17789.75,17636.90,18491.57,17172.11
2020.11.19,17944.40,17777.82,18194.21,17346.62
2020.11.20,18596.42,17956.04,18830.50,17704.20
2020.11.21,18596.42,17956.04,18830.50,17704.20
2020.11.22,18493.45,18671.25,18765.91,17600.00
2020.11.23,18423.19,18490.89,18781.61,18001.00
2020.11.24,18949.04,18430.60,19441.51,18011.03
2020.11.25,18870.47,18949.05,19510.00,18582.17
2020.11.26,17058.13,18870.47,18928.11,16203.25
2020.11.27,17008.42,17047.31,17476.99,16434.00
2020.11.28,17008.42,17057.75,17476.99,16434.00
2020.11.29,17008.42,17057.75,17476.99,16434.00
2020.11.30,19376.24,18103.75,19878.99,18008.07
2020.12.01,19042.97,19384.50,19929.75,18100.00
2020.12.02,19159.50,19054.00,19343.29,18334.00
2020.12.03,19461.00,19158.99,19622.04,18860.63
2020.12.04,18822.61,19460.75,19558.32,18671.61
2020.12.05,18822.61,19460.75,19558.32,18671.61
2020.12.06,19134.58,19010.52,19372.80,18870.56
2020.12.07,19080.75,19140.50,19437.65,18905.00
2020.12.08,18765.05,19085.01,19321.85,18611.79
2020.12.09,18512.17,18765.06,18856.84,17610.00
2020.12.10,18344.21,18523.04,18655.70,17902.67
2020.12.11,18109.46,18349.75,18408.39,17569.59
2020.12.12,18109.46,18349.75,18408.39,17569.59
2020.12.13,18109.46,18349.75,18408.39,17569.59
2020.12.14,19195.75,19265.03,19336.68,18956.81
2020.12.15,19424.94,19200.99,19562.25,19050.00
2020.12.16,21214.51,19435.59,21309.27,19263.80
2020.12.17,22787.21,21202.60,23774.40,21141.94
2020.12.18,22900.50,22793.58,23286.00,22306.05
2020.12.19,22900.50,22793.58,23286.00,22306.05
2020.12.20,22900.50,22793.58,23286.00,22306.05
2020.12.21,23144.47,23745.25,24299.75,21864.86
2020.12.22,23439.64,23135.00,23618.33,22382.65
2020.12.23,23290.58,23439.64,24094.40,22764.87
2020.12.24,23397.91,23295.14,23555.46,22585.41
2020.12.25,24405.52,23402.25,24658.84,23339.19
2020.12.26,24405.52,23402.25,24658.84,23339.19
2020.12.27,26748.79,26676.50,28382.45,25983.25
2020.12.28,26584.87,26766.00,27481.60,25770.00
2020.12.29,26893.11,26584.87,27190.75,25831.85
2020.12.30,28911.00,26893.11,29009.00,26866.19
2020.12.31,28987.60,28896.96,29315.25,27813.80
2021.01.01,29260.25,28987.60,29698.00,28610.68
2021.01.02,29260.25,28987.60,29698.00,28610.68
2021.01.03,29260.25,28987.60,29698.00,28610.68
2021.01.04,31031.51,32909.14,33867.50,27630.00
2021.01.05,33813.69,31025.60,34279.75,29905.31
2021.01.06,35930.60,33813.69,36595.34,33273.92
2021.01.07,39772.25,35942.15,40426.50,35660.43
2021.01.08,40063.15,39712.12,41998.75,36550.00
2021.01.09,40063.15,39712.12,41998.75,36550.00
2021.01.10,38594.90,40857.40,41460.50,37173.00
2021.01.11,33951.50,38598.03,39049.97,30156.35
2021.01.12,34678.66,33933.36,36651.60,32257.78
2021.01.13,37267.57,34678.65,37400.22,32327.18
2021.01.14,38720.86,37267.58,40112.78,36717.23
2021.01.15,36250.18,38772.40,39696.99,34353.63
2021.01.16,36250.18,38772.40,39696.99,34353.63
2021.01.17,36250.18,38772.40,39696.99,34353.63
2021.01.18,36228.07,35797.97,37431.26,34748.83
2021.01.19,36476.00,36228.08,37873.64,36051.88
2021.01.20,34903.15,36481.05,36799.93,33371.00
2021.01.21,31182.37,34903.15,35725.29,30848.58
2021.01.22,33311.02,31182.37,33892.50,28745.55
2021.01.23,33311.02,31182.37,33892.50,28745.55
2021.01.24,31889.44,32384.25,33073.95,31526.73
2021.01.25,32695.53,31875.68,34897.03,30891.98
2021.01.26,32005.74,32690.10,32891.08,30830.03
2021.01.27,31011.80,32005.74,32998.99,29150.01
2021.01.28,33257.54,31001.12,33349.99,29870.55
2021.01.29,34641.50,33257.55,38661.84,31968.27
2021.01.30,34641.50,33257.55,38661.84,31968.27
2021.01.31,32321.40,34687.22,34803.44,32158.53
2021.02.01,33655.37,32302.81,34711.11,32115.03
2021.02.02,35676.21,33656.99,36015.00,33300.00
2021.02.03,37303.72,35667.11,37475.00,35382.45
2021.02.04,37680.95,37306.25,38762.50,36185.39
2021.02.05,37860.26,37682.90,38392.00,36611.02
2021.02.06,37860.26,37682.90,38392.00,36611.02
2021.02.07,37902.77,40101.00,40516.19,37373.50
2021.02.08,44666.51,37902.82,44868.98,37644.24
2021.02.09,47355.82,44714.11,48214.99,44232.95
2021.02.10,45020.08,47331.60,47407.00,43701.18
2021.02.11,46937.99,45020.08,48673.32,44015.88
2021.02.12,47942.34,46925.00,48975.00,46229.04
2021.02.13,47942.34,46925.00,48975.00,46229.04
2021.02.15,48217.97,48644.78,49393.50,45821.00
2021.02.16,48585.07,48325.31,50602.31,47036.00
2021.02.17,52400.44,48588.75,52691.68,48452.53
2021.02.18,52044.10,52400.45,52623.65,50856.45
2021.02.19,55608.59,52044.10,56361.68,50679.75
2021.02.21,57529.76,56518.48,57913.63,54000.00
2021.02.22,54950.58,57531.19,58445.23,47000.00
2021.02.23,47945.75,54948.20,55029.57,44845.72
2021.02.24,48726.36,47954.71,51432.33,47000.00
2021.02.25,48037.40,48745.82,52128.89,47959.56
2021.02.26,45638.60,48037.41,48873.10,44120.00
2021.02.27,45638.60,48037.41,48873.10,44120.00
2021.02.28,43177.77,46857.75,46872.15,43021.00
2021.03.01,48858.83,43177.77,49559.49,43085.63
2021.03.02,47444.18,48858.83,50288.00,47067.00
2021.03.03,50924.19,47435.16,52658.48,47370.00
2021.03.04,47895.14,50951.50,51798.32,47500.00
2021.03.05,49048.01,47895.14,49466.25,46290.09
2021.03.06,49048.01,47895.14,49466.25,46290.09
2021.03.07,51057.91,48593.80,51352.75,48475.29
2021.03.08,51888.64,51057.91,51992.25,49284.96
2021.03.09,54305.50,51888.64,54825.10,51362.38
2021.03.10,56898.50,54305.50,57402.13,53000.00
2021.03.11,57620.52,56912.83,57926.78,54265.82
2021.03.12,56969.00,57581.97,58145.00,55011.00
2021.03.13,56969.00,57581.97,58145.00,55011.00
2021.03.14,59690.28,61584.40,61702.25,59273.00
2021.03.15,56411.75,59718.75,60752.50,54555.01
2021.03.16,56425.72,56412.50,56975.16,53208.81
2021.03.17,57725.64,56379.85,58362.51,54124.00
2021.03.18,57485.33,57750.00,60099.75,57000.00
2021.03.19,58385.24,57487.75,59460.02,56239.33
2021.03.21,57276.32,58500.00,58844.40,55500.00
2021.03.22,54580.00,57298.75,58442.17,54225.28
2021.03.23,54433.56,54580.00,55900.00,52933.03
2021.03.24,54048.50,54433.57,57245.00,53137.08
2021.03.25,51990.48,54015.95,54259.70,50316.70
2021.03.26,54000.00,51990.47,54320.74,51223.37
2021.03.27,54000.00,51990.47,54320.74,51223.37
2021.03.28,55971.01,55900.78,56631.00,55225.08
2021.03.29,57241.15,55989.75,58400.89,54659.80
2021.03.30,58672.03,57241.15,59395.88,57001.25
2021.03.31,58950.02,58665.71,59818.25,56811.17
2021.04.01,58854.18,58979.88,59486.59,57922.39
2021.04.02,58669.50,58874.00,60090.75,58443.87
2021.04.03,58669.50,58874.00,60090.75,58443.87
2021.04.04,58103.68,58096.08,58522.45,56466.25
2021.04.05,58776.77,58136.05,59264.18,56800.00
2021.04.06,58252.26,58777.69,59486.25,57253.93
2021.04.07,56224.08,58236.83,58676.22,55440.00
2021.04.08,57661.74,56224.08,58149.82,55679.17
2021.04.09,58312.42,57666.75,58892.48,57434.07
2021.04.11,59821.38,58572.57,60679.99,58441.03
2021.04.12,59935.00,59835.75,61236.75,59348.80
2021.04.13,63194.82,59935.00,63753.43,59700.00
2021.04.14,62382.45,63220.25,64899.97,61302.72
2021.04.15,63398.46,62382.46,63655.97,61998.90
2021.04.16,62006.92,63398.46,63855.37,60040.00
2021.04.17,62006.92,63398.46,63855.37,60040.00
2021.04.18,55550.00,60873.07,61148.08,51431.10
2021.04.19,56209.12,55550.00,57734.74,54250.00
2021.04.20,56780.90,56199.26,57149.82,53400.00
2021.04.21,55002.25,56780.90,57151.54,54327.76
2021.04.22,51592.12,54982.70,55494.42,51430.71
2021.04.23,50543.35,51600.00,52232.18,47266.00
2021.04.24,50543.35,51600.00,52232.18,47266.00
2021.04.25,49968.49,50982.25,51150.01,49122.70
2021.04.26,53272.50,49652.95,54408.22,47000.00
2021.04.27,55194.32,53257.07,55388.99,52536.20
2021.04.28,54427.56,55194.32,56493.27,53848.31
2021.04.29,52987.84,54443.90,55219.69,52366.00
2021.04.30,56802.90,52990.27,57414.47,52800.00
2021.05.01,56802.90,52990.27,57414.47,52800.00
2021.05.02,56818.68,57719.35,58020.81,56064.51
2021.05.03,56818.58,56898.60,58989.16,56236.11
2021.05.04,54792.75,56812.89,57529.92,53250.00
2021.05.05,56860.77,54751.93,57974.07,52918.99
2021.05.06,55961.00,56858.73,58420.82,55200.00
2021.05.07,57694.35,55965.29,58732.41,55288.11
2021.05.08,57694.35,55965.29,58732.41,55288.11
2021.05.09,57958.91,59009.03,59317.07,56256.00
2021.05.10,55302.97,57487.75,59598.22,53434.31
2021.05.11,56902.40,55307.46,56960.84,54500.00
2021.05.12,54469.39,56902.40,58021.26,53549.00
2021.05.13,49305.39,54469.40,54822.66,45000.00
2021.05.14,49182.03,49305.39,51565.50,48366.71
2021.05.15,49186.89,49305.39,51565.50,48366.71
2021.05.16,44055.36,48242.95,49782.83,43700.00
2021.05.17,44818.31,45410.48,46651.80,42080.00
2021.05.18,43260.45,44795.20,45872.05,42385.00
2021.05.19,38309.23,43303.50,43606.75,30000.00
2021.05.20,40066.37,38311.29,42549.04,34956.51
2021.05.21,35208.50,40061.20,42294.31,35089.47
2021.05.22,35208.50,40061.20,42294.31,35089.47
2021.05.23,32562.03,38072.35,38396.41,31100.00
2021.05.24,39020.64,32576.91,39953.27,32260.00
2021.05.25,37635.68,39024.88,39848.61,36468.07
2021.05.26,38767.74,37626.53,40866.38,37449.01
2021.05.27,38409.81,38755.25,40424.99,37117.09
2021.05.28,35208.54,38486.87,39198.00,34500.00
2021.05.29,35208.54,38478.88,39198.00,34500.00
2021.05.30,36056.79,34255.91,36500.82,33420.00
2021.05.31,36685.94,36144.79,37494.50,34195.21
2021.06.01,36317.38,36700.00,37921.00,35655.64
2021.06.02,37739.05,36318.98,38232.68,35922.40
2021.06.03,38701.82,37739.05,39488.05,37165.60
2021.06.04,37040.80,38701.82,39291.23,35576.67
2021.06.05,37040.80,38701.82,39291.23,35576.67
